YearBuilt,TotalBathrooms,TotalArea,1stFlrSF,GarageCars,GrLivArea OverallQual,TotalBsmtSF,OverallQual,OverallQual,GrLivArea,GrLivArea,QualityToAreaRatio,SalePrice
2006.0,2.0,2516.0,1258.0,3.0,8806.0,1258.0,7.0,7.0,1258.0,1258.0,0.0027821939586645467,172500
1994.0,3.5,2823.0,933.0,2.0,13356.0,915.0,7.0,7.0,1908.0,1908.0,0.002479631597591215,210000
1956.0,1.0,3125.0,1689.0,2.0,10134.0,1436.0,6.0,6.0,1689.0,1689.0,0.00192,127500
1966.0,2.5,3405.0,1888.0,2.0,11328.0,1517.0,6.0,6.0,1888.0,1888.0,0.001762114537444934,190000
1998.0,2.5,2816.0,956.0,2.0,13202.0,930.0,7.0,7.0,1886.0,1886.0,0.0024857954545454545,199900
1937.0,2.0,2156.0,780.0,1.0,8256.0,780.0,6.0,6.0,1376.0,1376.0,0.0027829313543599257,119500
1948.0,1.5,1832.0,679.0,1.0,3549.0,649.0,3.0,3.0,1183.0,1183.0,0.0016375545851528383,120000
1930.0,1.0,1626.0,813.0,1.0,4878.0,813.0,6.0,6.0,813.0,813.0,0.0036900369003690036,110000
1975.0,3.0,3066.0,1533.0,2.0,10731.0,1533.0,7.0,7.0,1533.0,1533.0,0.00228310502283105,280000
1996.0,3.5,2628.0,888.0,2.0,10536.0,872.0,6.0,6.0,1756.0,1756.0,0.00228310502283105,204000
2008.0,2.5,2358.0,786.0,2.0,12720.0,768.0,8.0,8.0,1590.0,1590.0,0.0033927056827820186,210000
1976.0,4.0,3456.0,1728.0,2.0,8640.0,1728.0,5.0,5.0,1728.0,1728.0,0.0014467592592592592,188000
1973.0,1.5,2484.0,1242.0,2.0,8694.0,1242.0,7.0,7.0,1242.0,1242.0,0.002818035426731079,175500
1916.0,1.0,1968.0,624.0,3.0,6720.0,624.0,5.0,5.0,1344.0,1344.0,0.002540650406504065,98000
1954.0,2.0,3027.0,1663.0,2.0,6652.0,1364.0,4.0,4.0,1663.0,1663.0,0.0013214403700033035,256000
1925.0,1.0,2254.0,833.0,1.0,13328.0,588.0,8.0,8.0,1666.0,1666.0,0.00354924578527063,161000
1950.0,2.0,1912.0,979.0,1.0,6015.0,709.0,5.0,5.0,1203.0,1203.0,0.002615062761506276,110000
2009.0,3.5,2767.0,832.0,2.0,15480.0,832.0,8.0,8.0,1935.0,1935.0,0.0028912179255511385,263435
1936.0,2.0,1695.0,575.0,2.0,7945.0,560.0,7.0,7.0,1135.0,1135.0,0.004129793510324484,155000
1965.0,1.0,1728.0,864.0,1.0,4320.0,864.0,5.0,5.0,864.0,864.0,0.0028935185185185184,62383
1934.0,1.5,2375.0,849.0,1.0,9960.0,715.0,6.0,6.0,1660.0,1660.0,0.0025263157894736842,188700
1978.0,2.0,2080.0,1040.0,0.0,5200.0,1040.0,5.0,5.0,1040.0,1040.0,0.002403846153846154,124000
2004.0,2.0,2789.0,1414.0,2.0,9898.0,1375.0,7.0,7.0,1414.0,1414.0,0.002509860164933668,178740
1970.0,2.0,2554.0,1277.0,2.0,8939.0,1277.0,7.0,7.0,1277.0,1277.0,0.00274079874706343,167000
1942.0,1.5,2372.0,888.0,1.0,8220.0,728.0,5.0,5.0,1644.0,1644.0,0.0021079258010118043,146500
2006.0,2.0,3260.0,1634.0,3.0,13072.0,1626.0,8.0,8.0,1634.0,1634.0,0.00245398773006135,250000
1993.0,2.5,2542.0,832.0,2.0,10260.0,832.0,6.0,6.0,1710.0,1710.0,0.0023603461841070024,187000
1985.0,2.5,2990.0,1502.0,2.0,12016.0,1488.0,8.0,8.0,1502.0,1502.0,0.0026755852842809363,212000
1977.0,2.5,2777.0,1161.0,2.0,13783.0,808.0,7.0,7.0,1969.0,1969.0,0.0025207057976233344,190000
2005.0,2.0,1619.0,1072.0,2.0,6432.0,547.0,6.0,6.0,1072.0,1072.0,0.0037059913526868438,148000
2006.0,3.0,3952.0,1976.0,3.0,15808.0,1976.0,8.0,8.0,1976.0,1976.0,0.0020242914979757085,440000
2000.0,3.0,3146.0,1652.0,2.0,13216.0,1494.0,8.0,8.0,1652.0,1652.0,0.0025429116338207248,251000
1963.0,2.0,1940.0,970.0,2.0,4850.0,970.0,5.0,5.0,970.0,970.0,0.002577319587628866,132500
1997.0,3.0,2971.0,1493.0,2.0,8958.0,1478.0,6.0,6.0,1493.0,1493.0,0.002019522046449007,208900
2006.0,2.5,4796.0,2069.0,3.0,23787.0,2153.0,9.0,9.0,2643.0,2643.0,0.0018765638031693077,380000
2007.0,3.0,3423.0,1718.0,3.0,13744.0,1705.0,8.0,8.0,1718.0,1718.0,0.0023371311714869996,297000
1937.0,1.0,2038.0,1131.0,2.0,4524.0,907.0,4.0,4.0,1131.0,1131.0,0.001962708537782139,89471
2004.0,3.0,3683.0,1850.0,3.0,16650.0,1833.0,9.0,9.0,1850.0,1850.0,0.0024436600597339125,326000
2003.0,3.0,3584.0,1792.0,3.0,16128.0,1792.0,9.0,9.0,1792.0,1792.0,0.0025111607142857145,374000
1915.0,2.5,2736.0,916.0,1.0,12782.0,910.0,7.0,7.0,1826.0,1826.0,0.0025584795321637425,155000
1998.0,3.0,2432.0,1216.0,2.0,7296.0,1216.0,6.0,6.0,1216.0,1216.0,0.0024671052631578946,164000
1962.0,2.0,1998.0,999.0,1.0,4995.0,999.0,5.0,5.0,999.0,999.0,0.0025025025025025025,132500
1950.0,1.0,2226.0,1113.0,1.0,5565.0,1113.0,5.0,5.0,1113.0,1113.0,0.0022461814914645105,147000
1965.0,2.5,2146.0,1073.0,2.0,5365.0,1073.0,5.0,5.0,1073.0,1073.0,0.002329916123019571,156000
1971.0,2.0,2968.0,1484.0,2.0,7420.0,1484.0,5.0,5.0,1484.0,1484.0,0.0016846361185983828,175000
1900.0,2.0,3368.0,1766.0,2.0,12070.0,954.0,5.0,5.0,2414.0,2414.0,0.0014845605700712589,160000
1970.0,2.0,1260.0,630.0,1.0,2520.0,630.0,4.0,4.0,630.0,630.0,0.0031746031746031746,86000
1976.0,1.5,1568.0,616.0,1.0,6520.0,264.0,5.0,5.0,1304.0,1304.0,0.0031887755102040817,115000
1941.0,2.0,2384.0,958.0,1.0,9468.0,806.0,6.0,6.0,1578.0,1578.0,0.0025167785234899327,133000
2006.0,2.5,2184.0,728.0,2.0,8736.0,728.0,6.0,6.0,1456.0,1456.0,0.0027472527472527475,172785
1960.0,1.5,2538.0,1269.0,1.0,6345.0,1269.0,5.0,5.0,1269.0,1269.0,0.001970055161544523,155000
1938.0,1.0,1076.0,886.0,1.0,4430.0,190.0,5.0,5.0,886.0,886.0,0.004646840148698885,91300
1920.0,1.0,1440.0,720.0,0.0,2880.0,720.0,4.0,4.0,720.0,720.0,0.002777777777777778,34900
1992.0,4.0,6428.0,3228.0,2.0,25824.0,3200.0,8.0,8.0,3228.0,3228.0,0.0012445550715619166,430000
1925.0,3.0,2846.0,1133.0,1.0,12740.0,1026.0,7.0,7.0,1820.0,1820.0,0.002459592410400562,184000
1967.0,1.0,1763.0,899.0,1.0,4495.0,864.0,5.0,5.0,899.0,899.0,0.0028360748723766306,130000
1958.0,1.5,1824.0,912.0,1.0,4560.0,912.0,5.0,5.0,912.0,912.0,0.0027412280701754384,120000
1973.0,1.5,1890.0,672.0,1.0,7308.0,672.0,6.0,6.0,1218.0,1218.0,0.0031746031746031746,113000
2005.0,2.5,2634.0,866.0,2.0,12376.0,866.0,7.0,7.0,1768.0,1768.0,0.0026575550493545936,226700
1965.0,2.0,2428.0,1214.0,2.0,6070.0,1214.0,5.0,5.0,1214.0,1214.0,0.002059308072487644,140000
1959.0,3.0,3302.0,1801.0,2.0,12607.0,1501.0,7.0,7.0,1801.0,1801.0,0.0021199273167777106,289000
1974.0,3.0,2177.0,855.0,2.0,7932.0,855.0,6.0,6.0,1322.0,1322.0,0.002756086357372531,147000
1952.0,2.0,2920.0,960.0,2.0,9800.0,960.0,5.0,5.0,1960.0,1960.0,0.0017123287671232876,124500
1993.0,2.5,2688.0,1065.0,2.0,15288.0,777.0,8.0,8.0,1911.0,1911.0,0.002976190476190476,215000
2009.0,2.0,2436.0,1218.0,2.0,7308.0,1218.0,6.0,6.0,1218.0,1218.0,0.0024630541871921183,208300
1928.0,2.0,2067.0,689.0,2.0,9646.0,689.0,7.0,7.0,1378.0,1378.0,0.003386550556361877,161000
1959.0,2.0,2082.0,1041.0,1.0,5205.0,1041.0,5.0,5.0,1041.0,1041.0,0.0024015369836695487,124500
1951.0,2.0,2371.0,1363.0,1.0,6815.0,1008.0,5.0,5.0,1363.0,1363.0,0.002108814846056516,164900
2005.0,2.0,2736.0,1368.0,2.0,9576.0,1368.0,7.0,7.0,1368.0,1368.0,0.0025584795321637425,202665
1958.0,2.0,1728.0,864.0,2.0,4320.0,864.0,5.0,5.0,864.0,864.0,0.0028935185185185184,129900
1983.0,1.5,2164.0,1080.0,2.0,6480.0,1084.0,6.0,6.0,1080.0,1080.0,0.0027726432532347504,134000
1926.0,1.0,1557.0,789.0,1.0,3945.0,768.0,5.0,5.0,789.0,789.0,0.0032113037893384713,96500
2009.0,3.5,4026.0,2020.0,3.0,20200.0,2006.0,10.0,10.0,2020.0,2020.0,0.0024838549428713363,402861
1972.0,2.5,2808.0,1378.0,2.0,12714.0,689.0,6.0,6.0,2119.0,2119.0,0.002136752136752137,158000
1996.0,2.5,3608.0,1277.0,3.0,16408.0,1264.0,7.0,7.0,2344.0,2344.0,0.0019401330376940134,265000
1998.0,3.5,2590.0,882.0,2.0,10776.0,794.0,6.0,6.0,1796.0,1796.0,0.0023166023166023165,211000
1926.0,1.5,3356.0,1276.0,1.0,14560.0,1276.0,7.0,7.0,2080.0,2080.0,0.0020858164481525627,234000
1900.0,2.0,1294.0,694.0,0.0,5176.0,0.0,4.0,4.0,1294.0,1294.0,0.0030911901081916537,106250
1957.0,1.5,2488.0,1244.0,1.0,7464.0,1244.0,6.0,6.0,1244.0,1244.0,0.002411575562700965,150000
1947.0,2.0,2668.0,1004.0,2.0,9984.0,1004.0,6.0,6.0,1664.0,1664.0,0.0022488755622188904,159000
2007.0,4.5,7814.0,3138.0,3.0,46760.0,3138.0,10.0,10.0,4676.0,4676.0,0.001279754287176862,184750
1996.0,3.5,3777.0,1383.0,3.0,16786.0,1379.0,7.0,7.0,2398.0,2398.0,0.0018533227429176596,315750
2005.0,2.0,2523.0,1266.0,2.0,8862.0,1257.0,7.0,7.0,1266.0,1266.0,0.0027744748315497426,176000
1956.0,1.0,1856.0,928.0,1.0,4640.0,928.0,5.0,5.0,928.0,928.0,0.0026939655172413795,132000
2008.0,3.5,4165.0,1476.0,3.0,24417.0,1452.0,9.0,9.0,2713.0,2713.0,0.0021608643457382954,446261
1920.0,2.0,1133.0,605.0,0.0,2420.0,528.0,4.0,4.0,605.0,605.0,0.00353045013239188,86000
1957.0,4.0,4550.0,2515.0,2.0,15090.0,2035.0,6.0,6.0,2515.0,2515.0,0.0013186813186813187,200624
1988.0,3.0,2970.0,1509.0,2.0,9054.0,1461.0,6.0,6.0,1509.0,1509.0,0.00202020202020202,175000
1920.0,2.0,1973.0,751.0,2.0,8172.0,611.0,6.0,6.0,1362.0,1362.0,0.0030410542321338066,128000
1955.0,1.0,827.0,827.0,1.0,4135.0,0.0,5.0,5.0,827.0,827.0,0.006045949214026602,107500
1946.0,1.0,334.0,334.0,0.0,334.0,0.0,1.0,1.0,334.0,334.0,0.0029940119760479044,39300
2004.0,2.5,2121.0,707.0,2.0,11312.0,707.0,8.0,8.0,1414.0,1414.0,0.003771805752003772,178000
1910.0,2.0,2464.0,820.0,0.0,6735.0,1117.0,5.0,5.0,1347.0,1347.0,0.002029220779220779,107500
1998.0,2.5,2604.0,880.0,2.0,12068.0,880.0,7.0,7.0,1724.0,1724.0,0.002688172043010753,188000
1972.0,1.0,1728.0,864.0,2.0,3456.0,864.0,4.0,4.0,864.0,864.0,0.0023148148148148147,111250
1968.0,1.5,2210.0,1159.0,1.0,5795.0,1051.0,5.0,5.0,1159.0,1159.0,0.0022624434389140274,158000
2001.0,3.0,3182.0,1601.0,2.0,12808.0,1581.0,8.0,8.0,1601.0,1601.0,0.00251414204902577,272000
2006.0,3.0,3676.0,1838.0,3.0,16542.0,1838.0,9.0,9.0,1838.0,1838.0,0.0024483133841131663,315000
2000.0,2.5,3254.0,997.0,3.0,18280.0,969.0,8.0,8.0,2285.0,2285.0,0.002458512599877074,248000
1998.0,3.0,3330.0,1680.0,2.0,11760.0,1650.0,7.0,7.0,1680.0,1680.0,0.002102102102102102,213250
1998.0,2.0,1490.0,767.0,1.0,5369.0,723.0,7.0,7.0,767.0,767.0,0.004697986577181208,133000
2006.0,3.5,2150.0,664.0,2.0,10472.0,654.0,7.0,7.0,1496.0,1496.0,0.0032558139534883722,179665
1988.0,2.5,3387.0,1377.0,3.0,15281.0,1204.0,7.0,7.0,2183.0,2183.0,0.002066725715972837,229000
1923.0,1.5,2700.0,915.0,2.0,9810.0,1065.0,6.0,6.0,1635.0,1635.0,0.0022222222222222222,210000
1970.0,2.0,1536.0,768.0,2.0,3840.0,768.0,5.0,5.0,768.0,768.0,0.0032552083333333335,129500
1955.0,2.0,1650.0,825.0,2.0,4125.0,825.0,5.0,5.0,825.0,825.0,0.0030303030303030303,125000
2003.0,2.5,3006.0,912.0,2.0,14658.0,912.0,7.0,7.0,2094.0,2094.0,0.002328675981370592,263000
1977.0,2.0,2138.0,1069.0,2.0,6414.0,1069.0,6.0,6.0,1069.0,1069.0,0.002806361085126286,140000
1957.0,1.0,1856.0,928.0,1.0,4640.0,928.0,5.0,5.0,928.0,928.0,0.0026939655172413795,112500
2006.0,2.0,3426.0,1717.0,3.0,13736.0,1709.0,8.0,8.0,1717.0,1717.0,0.002335084646818447,255500
1949.0,2.0,1126.0,1126.0,2.0,4504.0,0.0,4.0,4.0,1126.0,1126.0,0.003552397868561279,108000
2003.0,3.5,3044.0,1006.0,3.0,14322.0,998.0,7.0,7.0,2046.0,2046.0,0.0022996057818659658,284000
1922.0,1.0,2041.0,1048.0,1.0,5240.0,993.0,5.0,5.0,1048.0,1048.0,0.002449779519843214,113000
1957.0,2.0,2184.0,1092.0,1.0,5460.0,1092.0,5.0,5.0,1092.0,1092.0,0.0022893772893772895,141000
1920.0,1.5,1973.0,897.0,1.0,5344.0,637.0,4.0,4.0,1336.0,1336.0,0.0020273694880892043,108000
1996.0,3.0,2175.0,729.0,2.0,10122.0,729.0,7.0,7.0,1446.0,1446.0,0.003218390804597701,175000
2003.0,2.0,2931.0,1557.0,2.0,10899.0,1374.0,7.0,7.0,1557.0,1557.0,0.002388263391334016,234000
1957.0,2.5,2784.0,1392.0,2.0,6960.0,1392.0,5.0,5.0,1392.0,1392.0,0.0017959770114942528,121500
1974.0,2.0,2778.0,1389.0,2.0,6945.0,1389.0,5.0,5.0,1389.0,1389.0,0.0017998560115190785,170000
1940.0,2.0,1992.0,996.0,0.0,4980.0,996.0,5.0,5.0,996.0,996.0,0.0025100401606425703,108000
1918.0,2.0,2837.0,1163.0,2.0,10044.0,1163.0,6.0,6.0,1674.0,1674.0,0.0021149101163200562,185000
1992.0,3.5,3390.0,1166.0,2.0,16065.0,1095.0,7.0,7.0,2295.0,2295.0,0.002064896755162242,268000
1915.0,2.5,2453.0,841.0,1.0,9882.0,806.0,6.0,6.0,1647.0,1647.0,0.0024459845087647777,128000
2005.0,2.5,3626.0,1134.0,3.0,22536.0,1122.0,9.0,9.0,2504.0,2504.0,0.002482073910645339,325000
2004.0,2.0,3052.0,1535.0,2.0,10745.0,1517.0,7.0,7.0,1535.0,1535.0,0.0022935779816513763,214000
1983.0,2.5,3628.0,1496.0,2.0,17056.0,1496.0,8.0,8.0,2132.0,2132.0,0.002205071664829107,316600
1979.0,2.0,1886.0,943.0,2.0,4715.0,943.0,5.0,5.0,943.0,943.0,0.002651113467656416,135960
1965.0,2.0,3456.0,1728.0,2.0,8640.0,1728.0,5.0,5.0,1728.0,1728.0,0.0014467592592592592,142600
1959.0,2.0,1728.0,864.0,1.0,5184.0,864.0,6.0,6.0,864.0,864.0,0.003472222222222222,120000
2009.0,2.5,2538.0,846.0,2.0,11844.0,846.0,7.0,7.0,1692.0,1692.0,0.0027580772261623326,224500
2000.0,2.5,1814.0,774.0,2.0,10010.0,384.0,7.0,7.0,1430.0,1430.0,0.003858875413450937,170000
1971.0,1.5,1481.0,576.0,1.0,5545.0,372.0,5.0,5.0,1109.0,1109.0,0.00337609723160027,139000
1947.0,1.0,2048.0,832.0,1.0,6080.0,832.0,5.0,5.0,1216.0,1216.0,0.00244140625,118500
1928.0,2.5,2338.0,877.0,1.0,10339.0,861.0,7.0,7.0,1477.0,1477.0,0.0029940119760479044,145000
1966.0,2.0,2484.0,1320.0,2.0,6600.0,1164.0,5.0,5.0,1320.0,1320.0,0.002012882447665056,164500
2007.0,2.0,2081.0,703.0,2.0,9744.0,689.0,7.0,7.0,1392.0,1392.0,0.003363767419509851,146000
1954.0,2.0,2845.0,1050.0,1.0,8975.0,1050.0,5.0,5.0,1795.0,1795.0,0.0017574692442882249,131500
1960.0,1.5,2573.0,1429.0,2.0,8574.0,1144.0,6.0,6.0,1429.0,1429.0,0.002331908278274388,181900
2008.0,2.5,4084.0,2042.0,3.0,16336.0,2042.0,8.0,8.0,2042.0,2042.0,0.0019588638589618022,253293
1990.0,2.0,1632.0,816.0,0.0,4896.0,816.0,6.0,6.0,816.0,816.0,0.003676470588235294,118500
1893.0,3.5,4012.0,1521.0,2.0,27750.0,1237.0,10.0,10.0,2775.0,2775.0,0.0024925224327018943,325000
1935.0,1.0,2457.0,989.0,1.0,6292.0,884.0,4.0,4.0,1573.0,1573.0,0.001628001628001628,133000
2005.0,3.0,3896.0,2028.0,3.0,16224.0,1868.0,8.0,8.0,2028.0,2028.0,0.002053388090349076,369900
1918.0,2.0,1654.0,838.0,1.0,5028.0,816.0,6.0,6.0,838.0,838.0,0.0036275695284159614,130000
1982.0,2.0,1700.0,860.0,2.0,4300.0,840.0,5.0,5.0,860.0,860.0,0.0029411764705882353,137000
1968.0,3.0,2910.0,1473.0,1.0,7365.0,1437.0,5.0,5.0,1473.0,1473.0,0.001718213058419244,143000
1930.0,1.0,1521.0,779.0,1.0,4675.0,742.0,5.0,5.0,935.0,935.0,0.003287310979618672,79500
2004.0,2.5,2352.0,770.0,2.0,11074.0,770.0,7.0,7.0,1582.0,1582.0,0.002976190476190476,185900
2008.0,3.5,4018.0,1728.0,3.0,22960.0,1722.0,10.0,10.0,2296.0,2296.0,0.0024888003982080635,451950
1982.0,2.0,1632.0,816.0,2.0,4080.0,816.0,5.0,5.0,816.0,816.0,0.0030637254901960784,138000
2003.0,2.0,1696.0,848.0,2.0,5088.0,848.0,6.0,6.0,848.0,848.0,0.003537735849056604,140000
1975.0,1.0,1848.0,924.0,1.0,4620.0,924.0,5.0,5.0,924.0,924.0,0.0027056277056277055,110000
2005.0,3.0,3640.0,1826.0,3.0,14608.0,1814.0,8.0,8.0,1826.0,1826.0,0.002197802197802198,319000
1910.0,1.0,2052.0,684.0,1.0,8208.0,684.0,6.0,6.0,1368.0,1368.0,0.0029239766081871343,114504
2006.0,2.0,2660.0,1402.0,3.0,9814.0,1258.0,7.0,7.0,1402.0,1402.0,0.002631578947368421,194201
1977.0,3.0,3077.0,1647.0,2.0,8235.0,1430.0,5.0,5.0,1647.0,1647.0,0.0016249593760155996,217500
1980.0,3.5,2272.0,716.0,2.0,9336.0,716.0,6.0,6.0,1556.0,1556.0,0.002640845070422535,151000
2005.0,3.5,2962.0,1058.0,2.0,15232.0,1058.0,8.0,8.0,1904.0,1904.0,0.0027008777852802163,275000
1937.0,1.5,2155.0,780.0,1.0,8250.0,780.0,6.0,6.0,1375.0,1375.0,0.0027842227378190253,141000
1992.0,3.5,2823.0,927.0,2.0,15320.0,908.0,8.0,8.0,1915.0,1915.0,0.0028338646829613886,220000
2004.0,2.5,1800.0,600.0,2.0,8400.0,600.0,7.0,7.0,1200.0,1200.0,0.0038888888888888888,151000
2002.0,3.0,2988.0,1494.0,2.0,10458.0,1494.0,7.0,7.0,1494.0,1494.0,0.0023427041499330657,221000
1965.0,2.5,2754.0,1186.0,2.0,13902.0,768.0,7.0,7.0,1986.0,1986.0,0.002541757443718228,205000
1996.0,2.0,2080.0,1040.0,2.0,5200.0,1040.0,5.0,5.0,1040.0,1040.0,0.002403846153846154,152000
1948.0,4.0,2904.0,1112.0,1.0,10040.0,896.0,5.0,5.0,2008.0,2008.0,0.001721763085399449,225000
1934.0,2.5,4159.0,1940.0,2.0,25552.0,965.0,8.0,8.0,3194.0,3194.0,0.0019235393123346958,359100
1961.0,2.0,2058.0,1029.0,1.0,4116.0,1029.0,4.0,4.0,1029.0,1029.0,0.001943634596695821,118500
2000.0,3.5,3593.0,1476.0,3.0,19377.0,1440.0,9.0,9.0,2153.0,2153.0,0.0025048705816866127,313000
1978.0,2.5,2064.0,1032.0,2.0,6192.0,1032.0,6.0,6.0,1032.0,1032.0,0.0029069767441860465,148000
2001.0,3.5,3171.0,1299.0,2.0,14976.0,1299.0,8.0,8.0,1872.0,1872.0,0.002522863450015768,261500
2007.0,1.0,2240.0,1120.0,0.0,5600.0,1120.0,5.0,5.0,1120.0,1120.0,0.002232142857142857,147000
1972.0,2.0,1260.0,630.0,0.0,2520.0,630.0,4.0,4.0,630.0,630.0,0.0031746031746031746,75500
1963.0,2.0,1990.0,1054.0,2.0,6324.0,936.0,6.0,6.0,1054.0,1054.0,0.003015075376884422,137500
2002.0,3.5,2292.0,807.0,2.0,9054.0,783.0,6.0,6.0,1509.0,1509.0,0.002617801047120419,183200
1954.0,1.0,1664.0,832.0,2.0,4992.0,832.0,6.0,6.0,832.0,832.0,0.003605769230769231,105500
2007.0,2.0,3650.0,1828.0,3.0,16452.0,1822.0,9.0,9.0,1828.0,1828.0,0.002465753424657534,314813
2003.0,3.5,3744.0,1482.0,3.0,18096.0,1482.0,8.0,8.0,2262.0,2262.0,0.002136752136752137,305000
1914.0,2.0,1728.0,864.0,0.0,2592.0,864.0,3.0,3.0,864.0,864.0,0.001736111111111111,67000
1974.0,2.5,4136.0,1548.0,2.0,15684.0,1522.0,6.0,6.0,2614.0,2614.0,0.0014506769825918763,240000
1977.0,1.0,1960.0,980.0,2.0,4900.0,980.0,5.0,5.0,980.0,980.0,0.002551020408163265,135000
2000.0,2.5,2268.0,756.0,2.0,9072.0,756.0,6.0,6.0,1512.0,1512.0,0.0026455026455026454,168500
1972.0,3.0,2522.0,1012.0,2.0,10740.0,732.0,6.0,6.0,1790.0,1790.0,0.0023790642347343376,165150
1962.0,1.5,2232.0,1116.0,2.0,6696.0,1116.0,6.0,6.0,1116.0,1116.0,0.002688172043010753,160000
1960.0,1.0,2400.0,1422.0,1.0,7110.0,978.0,5.0,5.0,1422.0,1422.0,0.0020833333333333333,139900
1955.0,2.0,2676.0,1520.0,1.0,9120.0,1156.0,6.0,6.0,1520.0,1520.0,0.002242152466367713,153000
1969.0,2.5,3120.0,1040.0,2.0,10400.0,1040.0,5.0,5.0,2080.0,2080.0,0.0016025641025641025,135000
1964.0,2.5,2598.0,1350.0,2.0,8100.0,1248.0,6.0,6.0,1350.0,1350.0,0.0023094688221709007,168500
1880.0,1.0,2386.0,1089.0,1.0,8750.0,636.0,5.0,5.0,1750.0,1750.0,0.0020955574182732607,124000
2006.0,2.0,3108.0,1554.0,2.0,12432.0,1554.0,8.0,8.0,1554.0,1554.0,0.002574002574002574,209500
1977.0,2.0,2797.0,1411.0,2.0,9877.0,1386.0,7.0,7.0,1411.0,1411.0,0.0025026814444047193,82500
1954.0,1.5,2112.0,1056.0,1.0,5280.0,1056.0,5.0,5.0,1056.0,1056.0,0.0023674242424242425,139400
1980.0,2.0,2112.0,1056.0,2.0,6336.0,1056.0,6.0,6.0,1056.0,1056.0,0.002840909090909091,144000
1914.0,2.0,4320.0,1440.0,0.0,20370.0,1440.0,6.0,6.0,3395.0,3395.0,0.001388888888888889,200000
1936.0,1.0,1064.0,800.0,0.0,1600.0,264.0,2.0,2.0,800.0,800.0,0.0018796992481203006,60000
1954.0,2.0,2198.0,811.0,1.0,6935.0,811.0,5.0,5.0,1387.0,1387.0,0.0022747952684258415,93000
1910.0,1.0,1592.0,796.0,0.0,3980.0,796.0,5.0,5.0,796.0,796.0,0.00314070351758794,85000
2006.0,3.0,3087.0,1567.0,3.0,12536.0,1520.0,8.0,8.0,1567.0,1567.0,0.0025915127955944283,264561
2003.0,1.5,3036.0,1518.0,2.0,12144.0,1518.0,8.0,8.0,1518.0,1518.0,0.002635046113306983,274000
2001.0,3.5,2986.0,1057.0,2.0,13503.0,1057.0,7.0,7.0,1929.0,1929.0,0.002344273275284662,226000
1972.0,3.5,4656.0,2000.0,2.0,21632.0,1952.0,8.0,8.0,2704.0,2704.0,0.001718213058419244,345000
1969.0,2.5,2400.0,780.0,2.0,8100.0,780.0,5.0,5.0,1620.0,1620.0,0.0020833333333333333,152000
2009.0,3.5,3532.0,1766.0,3.0,15894.0,1766.0,9.0,9.0,1766.0,1766.0,0.002548131370328426,370878
1971.0,2.5,1962.0,981.0,2.0,5886.0,981.0,6.0,6.0,981.0,981.0,0.0030581039755351682,143250
1950.0,1.0,1048.0,1048.0,2.0,5240.0,0.0,5.0,5.0,1048.0,1048.0,0.004770992366412214,98300
1953.0,1.0,2188.0,1094.0,2.0,6564.0,1094.0,6.0,6.0,1094.0,1094.0,0.002742230347349177,155000
1966.0,1.5,2595.0,1051.0,2.0,11034.0,756.0,6.0,6.0,1839.0,1839.0,0.0023121387283236996,155000
1970.0,2.0,1260.0,630.0,0.0,2520.0,630.0,4.0,4.0,630.0,630.0,0.0031746031746031746,84500
2007.0,2.5,2478.0,822.0,2.0,11655.0,813.0,7.0,7.0,1665.0,1665.0,0.002824858757062147,205950
1940.0,2.0,2265.0,755.0,1.0,6040.0,755.0,4.0,4.0,1510.0,1510.0,0.0017660044150110375,108000
1996.0,2.5,2596.0,909.0,2.0,12012.0,880.0,7.0,7.0,1716.0,1716.0,0.002696456086286595,191000
1906.0,1.0,2225.0,756.0,1.0,8814.0,756.0,6.0,6.0,1469.0,1469.0,0.002696629213483146,135000
1995.0,3.5,4222.0,2113.0,3.0,16904.0,2109.0,8.0,8.0,2113.0,2113.0,0.0018948365703458077,350000
1971.0,1.5,1617.0,525.0,1.0,6552.0,525.0,6.0,6.0,1092.0,1092.0,0.0037105751391465678,88000
1959.0,2.5,2106.0,1053.0,1.0,5265.0,1053.0,5.0,5.0,1053.0,1053.0,0.0023741690408357074,145500
1931.0,1.5,2278.0,851.0,1.0,10514.0,776.0,7.0,7.0,1502.0,1502.0,0.0030728709394205445,149000
1948.0,1.5,2370.0,912.0,1.0,8748.0,912.0,6.0,6.0,1458.0,1458.0,0.002531645569620253,97500
1964.0,2.0,2972.0,1486.0,2.0,7430.0,1486.0,5.0,5.0,1486.0,1486.0,0.0016823687752355316,167000
1976.0,2.5,2728.0,1142.0,2.0,13545.0,793.0,7.0,7.0,1935.0,1935.0,0.002565982404692082,197900
1994.0,3.5,4077.0,1686.0,3.0,19584.0,1629.0,8.0,8.0,2448.0,2448.0,0.0019622271277900416,402000
1968.0,2.0,2784.0,1392.0,2.0,8352.0,1392.0,6.0,6.0,1392.0,1392.0,0.0021551724137931034,110000
1972.0,3.0,2319.0,1181.0,2.0,4724.0,1138.0,4.0,4.0,1181.0,1181.0,0.0017248814144027599,137500
2005.0,2.5,4174.0,2097.0,3.0,16776.0,2077.0,8.0,8.0,2097.0,2097.0,0.0019166267369429804,423000
2000.0,2.5,3342.0,1454.0,2.0,15488.0,1406.0,8.0,8.0,1936.0,1936.0,0.0023937761819269898,230500
